timestamp,LP FIR Sample,New ECG Sample,bpm,squared sample
175.871501,8,60,54,49
175.872473,12,34,54,144
175.87345,14,41,54,324
175.874468,13,19,54,441
175.875475,10,-40,54,484
175.876455,4,-75,54,289
175.877448,0,-45,54,121
175.878442,0,15,54,36
175.879472,1,64,54,4
175.880415,3,60,54,1
175.881417,5,44,54,9
175.882407,8,32,54,16
175.883406,12,49,54,4
175.884391,16,50,54,9
175.88539,18,10,54,64
175.886397,19,-17,54,225
175.887352,20,-18,54,400
175.888366,18,-31,54,324
175.889374,12,-85,54,121
175.89035,2,-136,54,1
175.891362,-8,-156,54,169
175.892329,-16,-120,54,576
175.893328,-19,-14,54,961
175.894336,-17,61,54,1089
175.895336,-11,74,54,841
175.896309,-5,42,54,576
175.897288,-3,5,54,529
175.898295,-4,-5,54,484
175.899305,-8,-16,54,400
175.900293,-12,-29,54,196
175.901281,-15,-15,54,49
175.902325,-17,-3,54,1
175.903301,-20,-15,54,1
175.904257,-24,-24,54,49
175.905318,-25,-12,54,196
175.906246,-23,13,54,324
175.907273,-21,36,54,324
175.908218,-17,41,54,169
175.909233,-11,40,54,9
175.910208,-3,10,54,81
175.911225,3,-4,54,324
175.912213,9,-5,54,676
175.913208,9,-18,54,841
175.914193,5,-14,54,841
175.915172,0,-25,54,625
175.916174,-4,-68,54,361
175.91717,-9,-82,54,144
175.918175,-11,-40,54,36
175.919158,-10,-6,54,1
175.920138,-7,24,54,16
175.921165,-4,54,54,49
175.922158,-1,65,54,100
175.923133,3,66,54,36
175.924107,6,47,54,1
175.925127,7,1,54,49
175.926092,5,-16,54,81
175.927079,4,5,54,169
175.928094,3,27,54,196
175.929067,3,45,54,169
175.930079,6,57,54,169
175.931082,9,53,54,169
175.932073,11,52,54,144
175.933055,15,53,54,144
175.934091,17,32,54,121
175.9355,18,-10,54,121
175.937311,18,-58,54,169
175.937353,18,-99,54,196
175.93805,14,-114,54,121
175.939017,9,-110,54,36
175.940024,3,-100,54,9
175.941062,-2,-63,54,121
175.941993,-7,-23,54,324
175.942991,-10,5,54,625
175.943995,-11,21,54,784
175.945,-9,36,54,729
175.945979,-6,49,54,576
175.946975,-4,51,54,484
175.947978,-4,18,54,324
175.948939,-9,-45,54,324
175.950097,-16,-81,54,361
175.953572,-22,-76,54,400
175.953617,-28,-61,54,441
175.953652,-32,-30,54,484
175.953951,-34,-10,54,529
175.954912,-33,5,54,576
175.955935,-29,24,54,529
175.956895,-25,-25,54,441
175.957952,-24,-79,54,400
175.958882,-21,-49,54,144
175.959864,-14,35,54,4
175.960856,-5,112,54,289
175.961854,4,172,54,1024
175.962847,12,166,54,1936
175.963897,16,105,54,2500
175.96482,15,21,54,2304
175.965834,9,-64,54,1444
175.966829,3,-87,54,784
175.967806,-1,-74,54,529
175.968814,-1,-37,54,400
175.969828,4,33,54,324
175.97079,10,49,54,225
175.971786,13,-13,54,81
175.972797,11,-72,54,1
175.973768,8,-59,54,64
175.974753,8,-3,54,49
175.975754,9,40,54,0
175.976737,13,65,54,100
175.97779,20,69,54,441
175.978735,26,67,54,729
175.979736,27,53,54,529
175.980724,24,54,54,196
175.981726,20,89,54,49
175.982729,17,94,54,36
175.983691,15,78,54,49
175.98469,17,67,54,81
175.985689,25,91,54,256
175.986682,35,104,54,484
175.987661,42,80,54,484
175.988702,47,54,54,441
175.989665,48,58,54,441
175.990682,49,61,54,625
175.99164,52,47,54,1024
175.992636,58,55,54,1681
175.993629,67,114,54,2704
175.994619,77,192,54,3600
175.995684,85,211,54,3600
175.996595,90,171,54,3025
175.997636,93,124,54,2601
175.998601,94,85,54,2209
175.99959,93,35,54,2025
176.000629,89,-25,54,1600
176.001591,83,-29,54,961
176.002571,80,27,54,484
176.003555,80,82,54,169
176.00458,83,116,54,36
176.005539,86,153,54,1
176.006533,87,132,54,9
176.007535,87,77,54,36
176.008525,88,74,54,36
176.009523,90,93,54,9
176.010509,92,101,54,9
176.011501,93,77,54,100
176.012494,93,40,54,169
176.013486,88,16,54,64
176.014543,76,-39,54,49
176.015485,61,-87,54,625
176.016483,48,-89,54,1521
176.01746,41,-25,54,2116
176.018473,38,32,54,2500
176.019476,40,78,54,2500
176.020454,47,109,54,2025
176.021436,54,112,54,1521
176.022442,58,98,54,1225
176.023426,57,77,54,961
176.024457,55,71,54,441
176.025428,51,70,54,100
176.02642,48,78,54,0
176.027368,47,49,54,36
176.028375,43,-4,54,25
176.029392,38,-8,54,4
176.03038,33,-2,54,196
176.031366,28,-8,54,676
176.032357,26,-6,54,1024
176.033358,25,3,54,1024
176.034359,28,10,54,729
176.035369,34,35,54,289
176.036338,40,38,54,64
176.037294,42,8,54,25
176.038325,40,-5,54,9
176.039328,35,-26,54,9
176.040342,26,-65,54,49
176.041328,17,-65,54,121
176.042321,12,-13,54,196
176.043289,9,20,54,256
176.04431,6,4,54,484
176.045332,3,25,54,961
176.04641,2,47,54,1444
176.047422,1,35,54,1681
176.048357,1,-6,54,1521
176.049369,0,-40,54,1225
176.050321,-2,-58,54,784
176.051271,-5,-60,54,484
176.052258,-9,-78,54,441
176.053244,-15,-116,54,576
176.054321,-22,-149,54,784
176.055204,-33,-180,54,1296
176.056208,-45,-189,54,2209
176.057219,-52,-147,54,2809
176.058228,-57,-90,54,3364
176.059353,-58,-53,54,3364
176.060255,-57,-45,54,3025
176.061213,-55,-36,54,2500
176.062221,-56,-15,54,2209
176.063196,-58,-37,54,1849
176.064264,-62,-68,54,1600
176.065245,-67,-84,54,1156
176.066302,-73,-64,54,784
176.067293,-77,-46,54,625
176.068068,-80,-61,54,529
176.069112,-82,-74,54,576
176.070106,-84,-101,54,729
176.071107,-86,-99,54,961
176.072072,-83,-30,54,729
176.073064,-77,18,54,361
176.074198,-70,-18,54,64
176.075094,-65,-83,54,4
176.076133,-64,-159,54,81
176.07718,-68,-233,54,81
176.078084,-75,-224,54,25
176.079204,-80,-165,54,4
176.080025,-86,-168,54,4
176.081095,-94,-194,54,64
176.0822,-103,-187,54,400
176.083054,-110,-170,54,1089
176.08405,-114,-164,54,1936
176.084996,-118,-166,54,2809
176.08601,-120,-101,54,3136
176.086955,-121,-58,54,2809
176.088027,-120,-41,54,2025
176.088962,-118,-40,54,1444
176.08996,-115,-44,54,841
176.091034,-112,-26,54,324
176.091981,-111,-22,54,64
176.093022,-114,-43,54,16
176.093911,-117,-68,54,9
176.095024,-117,-96,54,1
176.096054,-115,-111,54,25
176.097034,-109,-111,54,144
176.097924,-103,-105,54,289
176.098888,-103,-157,54,225
176.099888,-104,-203,54,121
176.100905,-103,-176,54,81
176.101873,-100,-124,54,121
176.102872,-95,-73,54,361
176.103895,-90,-45,54,729
176.1049,-83,-40,54,1156
176.105847,-79,-24,54,1296
176.106898,-77,-11,54,1024
176.107861,-75,0,54,784
176.108867,-72,12,54,961
176.109857,-71,-13,54,1089
176.110825,-72,-59,54,961
176.111821,-74,-55,54,676
176.112801,-72,2,54,529
176.113788,-66,53,54,576
176.114781,-56,109,54,729
176.115781,-41,178,54,1444
176.116765,-23,247,54,2916
176.117758,-1,335,54,5476
176.118755,25,387,54,9409
176.119759,55,403,54,15876
176.120751,85,425,54,24649
176.121736,113,422,54,34969
176.122788,136,399,54,43264
176.12372,159,414,54,50625
176.124708,183,440,54,57121
176.125758,205,418,54,60516
176.126703,223,336,54,60516
176.127682,236,262,54,56169
176.128711,243,166,54,47524
176.12969,246,42,54,36481
176.130669,249,-5,54,26896
176.131668,252,6,54,19321
176.132658,253,23,54,13689
176.133655,251,12,54,8464
176.13464,245,-7,54,3844
176.135626,238,42,54,1089
176.136673,230,82,54,49
176.137671,215,38,54,441
176.138628,192,-88,54,2601
176.139617,162,-184,54,7056
176.140677,133,-157,54,13456
176.141604,106,-117,54,21316
176.142622,81,-112,54,29584
176.143595,54,-112,54,38809
176.144569,27,-99,54,47524
176.145546,3,-78,54,55225
176.146581,-18,-94,54,61504
176.147578,-40,-169,54,65025
176.148579,-57,-188,54,62001
176.149576,-68,-173,54,52900
176.150546,-77,-181,54,44100
176.151539,-86,-185,54,36864
176.152529,-97,-183,54,31684
176.153507,-106,-180,54,25600
176.154511,-114,-155,54,19881
176.155521,-120,-94,54,15129
176.156522,-127,-57,54,11881
176.157502,-132,-60,54,8464
176.158697,-132,-75,54,5625
176.159495,-125,-46,54,3249
176.16051,-118,-31,54,1681
176.161464,-116,-64,54,900
176.162468,-116,-108,54,361
176.163477,-116,-128,54,100
176.164456,-120,-164,54,36
176.165417,-124,-167,54,16
176.166453,-126,-139,54,1
176.167449,-125,-141,54,49
176.168424,-125,-183,54,49
176.169471,-126,-204,54,1
176.170413,-125,-149,54,49
176.171699,-118,-58,55,4
176.172605,-111,-30,55,25
176.173431,-103,-32,55,169
176.174375,-96,-17,55,576
176.175393,-91,4,55,1089
176.176363,-89,1,55,1369
176.177361,-85,2,55,1600
176.178347,-81,13,55,1936
176.179323,-80,-25,55,2116
176.180352,-82,-68,55,1849
176.181345,-83,-84,55,1225
176.182332,-83,-105,55,784
176.183333,-82,-118,55,441
176.184319,-80,-119,55,256
176.185323,-76,-87,55,225
176.186308,-73,-76,55,256
176.187294,-70,-90,55,225
176.188298,-64,-65,55,289
176.189289,-56,-44,55,576
176.190253,-51,-45,55,961
176.191319,-48,-2,55,1225
176.19225,-44,53,55,1521
176.193253,-40,47,55,1764
176.194232,-39,16,55,1681
176.195245,-39,-7,55,1369
176.196234,-40,-11,55,1089
176.197223,-41,-28,55,841
176.198205,-47,-103,55,289
176.199219,-55,-178,55,1
176.200205,-60,-165,55,81
176.201194,-62,-133,55,196
176.202197,-63,-120,55,361
176.203185,-61,-84,55,441
176.204184,-55,7,55,256
176.205214,-47,70,55,64
176.206157,-41,36,55,1
176.207159,-38,-18,55,9
176.208142,-36,-26,55,121
176.209163,-35,-19,55,400
176.210121,-34,-43,55,676
176.211114,-39,-97,55,529
176.212128,-48,-117,55,225
176.213121,-56,-126,55,25
176.214218,-61,-78,55,36
176.215143,-60,10,55,169
176.216088,-57,57,55,256
176.217083,-54,37,55,256
176.218106,-48,8,55,144
176.219096,-40,-15,55,25
176.220073,-34,-42,55,0
176.2211,-28,-28,55,121
176.222065,-23,-7,55,625
176.223056,-20,-25,55,1296
176.224045,-24,-80,55,1369
176.225033,-34,-129,55,676
176.226056,-44,-159,55,169
176.227011,-51,-167,55,9
176.228008,-61,-218,55,169
176.229018,-73,-270,55,1089
176.230043,-83,-238,55,2401
176.231017,-85,-134,55,3249
176.231992,-81,-37,55,3364
176.232981,-73,26,55,2809
176.233981,-66,65,55,1764
176.234965,-64,54,55,900
176.235953,-66,29,55,484
176.237019,-68,-6,55,289
176.237931,-72,-76,55,121
176.23895,-76,-103,55,9
176.239925,-79,-101,55,16
176.240961,-82,-92,55,9
176.241965,-86,-87,55,25
176.242915,-90,-90,55,289
176.243908,-91,-110,55,625
176.244893,-91,-124,55,729
176.24589,-91,-163,55,625
176.246881,-92,-185,55,576
176.247875,-88,-142,55,256
176.248885,-78,-63,55,4
176.24987,-64,35,55,225
176.250882,-52,103,55,900
176.251861,-47,65,55,1521
176.252845,-51,-45,55,1521
176.253847,-58,-83,55,1089
176.254849,-63,-39,55,784
176.255823,-66,-33,55,625
176.25681,-67,-34,55,625
176.257821,-66,-46,55,484
176.258822,-66,-115,55,144
176.259771,-70,-167,55,36
176.260798,-74,-171,55,484
176.261782,-77,-150,55,900
176.262775,-79,-123,55,784
176.263769,-79,-115,55,441
176.264767,-79,-133,55,256
176.265758,-75,-87,55,81
176.26675,-66,0,55,1
176.267755,-58,30,55,64
176.268746,-53,26,55,169
176.269773,-52,49,55,324
176.27073,-53,87,55,441
176.27173,-54,59,55,529
176.272732,-51,11,55,784
176.27371,-49,-39,55,900
176.274709,-51,-85,55,784
176.275691,-54,-98,55,441
176.276679,-56,-75,55,100
176.277669,-56,-39,55,4
176.278671,-50,7,55,9
176.279674,-40,20,55,144
176.280654,-32,-4,55,441
176.28166,-22,43,55,1024
176.282647,-11,104,55,1600
176.283648,-2,73,55,2209
176.284631,4,-3,55,3025
176.285623,7,-30,55,3721
176.286625,5,-42,55,3721
176.287623,2,-28,55,3364
176.288598,2,21,55,2704
176.289616,2,62,55,1764
176.290586,0,46,55,1024
176.291602,-2,0,55,400
176.292571,-5,-55,55,36
176.293576,-8,-94,55,36
176.294567,-7,-75,55,121
176.295564,-5,-58,55,144
176.296556,-6,-89,55,121
176.297566,-9,-101,55,121
176.298545,-14,-86,55,256
176.29955,-19,-75,55,441
176.300528,-22,-70,55,484
176.301517,-28,-77,55,676
176.30258,-38,-100,55,1089
176.303506,-47,-98,55,1521
176.3045,-49,-54,55,1764
176.305514,-47,15,55,1764
176.306521,-43,29,55,1369
176.307453,-43,-12,55,1156
176.308511,-46,-45,55,1024
176.309471,-51,-35,55,1024
176.310451,-53,-4,55,961
176.311463,-52,15,55,576
176.312451,-50,-6,55,144
176.313443,-47,-33,55,0
176.314426,-46,-49,55,9
176.315438,-45,-47,55,4
176.316421,-42,-35,55,1
176.317415,-39,-27,55,16
176.318424,-36,-35,55,100
176.319433,-35,-45,55,256
176.320421,-34,-59,55,361
176.321383,-32,-35,55,400
176.322425,-28,-14,55,484
176.32338,-24,-29,55,529
176.324359,-24,-56,55,484
176.325367,-28,-49,55,289
176.326346,-30,-14,55,144
176.327354,-28,15,55,121
176.328359,-25,15,55,121
176.329341,-22,30,55,169
176.330329,-18,71,55,256
176.331319,-15,92,55,289
176.332303,-11,64,55,289
176.333307,-11,-30,55,169
176.334309,-12,-80,55,144
176.335297,-14,-81,55,196
176.3363,-16,-73,55,196
176.337302,-17,-54,55,121
176.338272,-17,-20,55,64
176.339267,-14,14,55,64
176.340261,-9,43,55,81
176.341251,-3,70,55,144
176.342273,2,106,55,169
176.343233,10,133,55,441
176.344232,20,139,55,1024
176.345238,29,132,55,1849
176.346199,35,109,55,2601
176.347224,37,63,55,2916
176.348215,38,26,55,3025
176.349209,38,29,55,2704
176.350188,38,79,55,2209
176.351192,38,85,55,1681
176.352186,37,56,55,1225
176.353196,42,61,55,1024
176.354162,49,61,55,841
176.355157,56,60,55,729
176.356134,64,85,55,841
176.357153,72,110,55,1225
176.358134,80,132,55,1764
176.359131,85,112,55,2209
176.360109,86,80,55,2304
176.361092,87,82,55,2401
176.362111,85,73,55,2304
176.363086,82,61,55,1600
176.364096,77,39,55,784
176.365109,73,61,55,289
176.36611,74,117,55,100
176.367067,76,113,55,16
176.368067,80,111,55,0
176.369048,87,160,55,4
176.370053,93,201,55,49
176.371057,100,231,55,169
176.372047,109,239,55,576
176.373066,118,222,55,1296
176.374026,123,180,55,2116
176.374998,127,139,55,2916
176.376031,128,87,55,2916
176.377012,125,55,55,2401
176.377991,120,45,55,1600
176.37898,117,38,55,900
176.379982,114,35,55,441
176.380985,114,68,55,196
176.381961,117,135,55,64
176.382985,121,144,55,9
176.383985,126,142,55,9
176.384951,132,174,55,25
176.385956,137,214,55,81
176.386941,142,225,55,289
176.38796,147,212,55,729
176.388924,148,177,55,961
176.389927,146,154,55,1024
176.390905,142,153,55,784
176.391961,137,132,55,400
176.392904,132,131,55,121
176.393909,131,160,55,25
176.394882,132,162,55,0
176.395888,136,159,55,1
176.396875,142,172,55,0
176.397862,148,170,55,1
176.398849,153,133,55,25
176.399851,156,95,55,100
176.400854,156,83,55,196
176.401842,154,90,55,289
176.402828,152,92,55,400
176.403809,149,98,55,324
176.404814,146,104,55,196
176.405864,139,87,55,9
176.40685,131,60,55,121
176.40781,125,86,55,529
176.408789,124,153,55,841
176.409797,126,198,55,900
176.410782,129,208,55,729
176.411754,132,207,55,484
176.412752,135,184,55,289
176.413757,135,152,55,196
176.414752,131,94,55,225
176.415742,124,21,55,225
176.416731,118,39,55,169
176.41774,116,129,55,81
176.418715,120,222,55,16
176.41973,128,253,55,4
176.42071,135,229,55,36
176.421717,140,193,55,64
176.422723,143,147,55,64
176.423736,144,107,55,81
176.424677,141,56,55,100
176.425681,138,23,55,196
176.42667,136,23,55,324
176.42767,133,30,55,289
176.428644,128,41,55,64
176.429631,120,44,55,64
176.430663,111,22,55,576
176.431634,103,60,55,1369
176.432647,100,117,55,1849
176.433649,100,140,55,1936
176.434613,100,113,55,1681
176.435639,101,35,55,1369
176.436608,102,61,55,1156
176.437598,104,162,55,841
176.438626,101,172,55,729
176.43961,95,118,55,625
176.440583,88,100,55,529
176.441581,82,59,55,441
176.442567,76,42,55,576
176.443568,74,58,55,676
176.444567,73,31,55,729
176.445557,71,-18,55,900
176.446532,68,-33,55,1156
176.447538,66,-11,55,1444
176.448525,65,20,55,1296
176.44953,63,20,55,1024
176.450522,63,5,55,625
176.4515,60,16,55,484
176.452498,54,-1,55,484
176.453492,47,-16,55,729
176.454494,41,-2,55,1024
176.455464,37,-47,55,1156
176.456449,27,-137,55,1681
176.457452,11,-155,55,3025
176.458432,-1,-87,55,4356
176.459419,-8,-22,55,5041
176.460445,-13,-3,55,5776
176.461478,-17,-15,55,5929
176.462444,-22,-59,55,5776
176.463441,-30,-106,55,5929
176.464412,-37,-100,55,6084
176.465397,-39,-64,55,5776
176.466415,-40,-57,55,4489
176.467403,-44,-80,55,3025
176.468391,-49,-94,55,2304
176.469375,-55,-105,55,2209
176.470376,-62,-121,55,2401
176.471363,-67,-90,55,2500
176.472349,-70,-66,55,2304
176.473332,-74,-97,55,1936
176.474349,-81,-137,55,1936
176.475353,-85,-120,55,2116
176.476317,-82,-73,55,1764
176.47732,-76,-39,55,1024
176.478318,-74,-48,55,625
176.479298,-78,-109,55,529
176.480299,-86,-160,55,576
176.481286,-92,-133,55,625
176.48228,-93,-77,55,529
176.483305,-91,-61,55,289
176.484284,-90,-82,55,81
176.485283,-91,-82,55,36
176.486255,-91,-58,55,81
176.487258,-91,-79,55,225
176.488238,-92,-114,55,324
176.489255,-93,-131,55,225
176.490225,-92,-111,55,36
176.491231,-92,-89,55,0
176.492222,-95,-120,55,4
176.493219,-96,-119,55,25
176.494206,-92,-63,55,4
176.495221,-88,-31,55,9
176.496226,-88,-72,55,9
176.49725,-94,-156,55,9
176.498212,-102,-206,55,100
176.49922,-106,-203,55,169
176.500163,-106,-157,55,196
176.501137,-106,-127,55,196
176.502143,-108,-118,55,169
176.503155,-110,-100,55,196
176.504137,-110,-85,55,324
176.505122,-110,-76,55,484
176.506122,-113,-119,55,625
176.507104,-118,-184,55,576
176.508126,-122,-184,55,400
176.5091,-121,-123,55,225
176.510135,-119,-72,55,169
176.511092,-119,-92,55,169
176.512065,-119,-121,55,121
176.513058,-122,-161,55,144
176.514048,-128,-196,55,324
176.515092,-136,-195,55,676
176.516032,-142,-182,55,841
176.517019,-142,-160,55,576
176.518028,-139,-144,55,289
176.519039,-136,-153,55,225
176.520048,-137,-161,55,324
176.521033,-139,-171,55,400
176.522046,-141,-170,55,484
176.523001,-145,-174,55,529
176.523997,-150,-182,55,484
176.524973,-155,-182,55,361
176.525995,-159,-187,55,289
176.526967,-157,-154,55,225
176.527957,-155,-139,55,256
176.528935,-156,-151,55,400
176.52993,-160,-153,55,529
176.530965,-163,-150,55,576
176.531921,-164,-134,55,529
176.532935,-161,-107,55,256
176.533909,-156,-98,55,36
176.534958,-151,-95,55,16
176.535967,-147,-95,55,144
176.53692,-145,-111,55,144
176.5379,-143,-107,55,144
176.538889,-138,-65,55,324
176.539871,-133,-52,55,729
176.54086,-129,-99,55,1156
176.541853,-128,-150,55,1296
176.542838,-129,-179,55,1024
176.543832,-127,-153,55,841
176.544851,-123,-93,55,784
176.545828,-117,-83,55,900
176.546863,-116,-125,55,841
176.54786,-117,-164,55,676
176.548802,-119,-184,55,361
176.549802,-122,-208,55,121
176.550815,-125,-216,55,16
176.551802,-127,-180,55,1
176.552789,-130,-154,55,1
176.553776,-132,-138,55,25
176.554776,-132,-106,55,81
176.555764,-131,-82,55,196
176.55677,-131,-95,55,225
176.557758,-132,-134,55,225
176.558749,-137,-161,55,324
176.559763,-143,-178,55,441
176.560737,-146,-158,55,441
176.561716,-145,-123,55,324
176.562735,-141,-104,55,121
176.564225,-138,-92,55,36
176.567153,-138,-92,55,36
176.567171,-138,-90,55,49
176.567189,-136,-86,55,25
176.567687,-133,-92,55,1
176.568687,-129,-107,55,64
176.569684,-125,-139,55,324
176.570677,-123,-166,55,529
176.571679,-123,-185,55,484
176.572651,-124,-180,55,289
176.573629,-126,-163,55,144
176.574636,-127,-141,55,121
176.575678,-129,-108,55,81
176.576656,-128,-82,55,64
176.577604,-126,-87,55,49
176.578591,-125,-141,55,16
176.5796,-125,-189,55,0
176.580588,-130,-249,55,49
176.581591,-137,-259,55,196
176.582567,-143,-236,55,361
176.583572,-149,-213,55,529
176.584552,-154,-184,55,729
176.585594,-158,-169,55,841
176.586534,-163,-195,55,1225
176.587531,-170,-231,55,1936
176.588647,-178,-271,55,2809
176.589547,-185,-268,55,3600
176.590547,-187,-214,55,3249
176.591514,-185,-139,55,2304
176.592581,-181,-95,55,1444
176.593523,-176,-71,55,729
176.594503,-173,-78,55,361
176.595481,-173,-100,55,225
176.596484,-173,-93,55,100
176.59745,-174,-95,55,16
176.598467,-172,-107,55,36
176.599475,-169,-130,55,256
176.600551,-164,-157,55,529
176.601466,-159,-155,55,676
176.602459,-154,-139,55,729
176.605536,-150,-125,55,676
176.607689,-147,-134,55,676
176.607702,-146,-138,55,729
176.607714,-142,-124,55,961
176.607726,-138,-137,55,1296
176.608435,-130,-120,55,1764
176.609385,-121,-91,55,2304
176.610419,-113,-60,55,2601
176.611414,-110,-76,55,2401
176.612387,-111,-114,55,1849
176.613399,-115,-139,55,1225
176.614362,-119,-162,55,784
176.615367,-121,-150,55,625
176.616378,-122,-113,55,400
176.617325,-123,-99,55,225
176.618311,-124,-134,55,36
176.619359,-126,-176,55,25
176.620412,-128,-199,55,225
176.621351,-130,-181,55,400
176.622319,-129,-118,55,324
176.623312,-125,-49,55,100
176.624332,-121,-64,55,4
176.625369,-119,-100,55,4
176.626276,-119,-109,55,9
176.627311,-119,-146,55,16
176.628267,-124,-213,55,0
176.629275,-132,-255,55,36
176.630244,-143,-283,55,225
176.631236,-155,-316,55,625
176.632231,-166,-329,55,1369
176.63324,-173,-287,55,2304
176.634245,-176,-217,55,3025
176.635214,-176,-149,55,3249
176.63621,-175,-101,55,3136
176.637187,-173,-55,55,2916
176.638261,-168,-24,55,1936
176.639177,-157,26,55,625
176.640179,-144,62,55,1
176.641233,-133,47,55,484
176.64222,-128,-8,55,1444
176.643143,-127,-44,55,2116
176.644167,-126,-38,55,2500
176.645156,-124,-61,55,2704
176.646209,-126,-143,55,2401
176.647116,-130,-238,55,1849
176.648105,-133,-265,55,1225
176.649099,-133,-257,55,576
176.650095,-129,-210,55,225
176.6511,-121,-158,55,144
176.652114,-112,-144,55,256
176.653092,-106,-154,55,441
176.654076,-101,-132,55,625
176.655091,-100,-129,55,576
176.656066,-104,-178,55,484
176.657058,-112,-213,55,324
176.658102,-121,-197,55,144
176.659043,-130,-168,55,9
176.660072,-142,-171,55,169
176.66101,-152,-147,55,961
176.661998,-157,-116,55,2025
176.663005,-161,-130,55,3025
176.664014,-169,-180,55,4624
176.665042,-176,-216,55,5776
176.66598,-179,-204,55,5625
176.666979,-175,-147,55,3969
176.668023,-167,-111,55,2116
176.669007,-160,-111,55,900
176.669965,-157,-161,55,225
176.670982,-160,-203,55,64
176.671955,-161,-169,55,16
176.672973,-159,-116,55,4
176.673931,-156,-79,55,169
176.674928,-154,-77,55,484
176.67594,-150,-107,55,841
176.676906,-146,-130,55,841
176.677907,-144,-151,55,529
176.678891,-144,-169,55,256
176.679894,-143,-165,55,196
176.680887,-144,-154,55,256
176.681876,-146,-168,55,225
176.682875,-149,-177,55,100
176.683875,-148,-165,55,64
176.684858,-144,-142,55,100
176.685866,-141,-138,55,81
176.686859,-141,-143,55,25
176.687858,-144,-172,55,0
176.688854,-147,-170,55,9
176.689869,-146,-152,55,9
176.690862,-145,-182,55,1
176.691848,-148,-217,55,4
176.692821,-152,-192,55,9
176.693802,-155,-147,55,49
176.694805,-158,-140,55,196
176.695799,-160,-138,55,361
176.696768,-159,-120,55,324
176.697802,-157,-106,55,169
176.698757,-153,-95,55,36
176.699772,-150,-93,55,16
176.700766,-148,-116,55,9
176.701787,-147,-156,55,1
176.702744,-148,-196,55,16
176.703729,-150,-214,55,25
176.704735,-156,-245,55,4
176.705725,-163,-292,55,9
176.706722,-169,-261,55,100
176.707712,-169,-164,55,144
176.708707,-166,-114,55,169
176.709694,-164,-106,55,196
176.710666,-159,-88,55,121
