timestamp,LP FIR Sample,New ECG Sample,R-R Interval,bpm
2526.854039,394,380,1145,52
2526.855038,401,260,1145,52
2526.856031,401,173,1145,52
2526.857052,395,129,1145,52
2526.858028,386,110,1145,52
2526.859044,376,113,1145,52
2526.860042,368,128,1145,52
2526.861075,359,126,1145,52
2526.862006,347,101,1145,52
2526.862991,334,98,1145,52
2526.863989,320,111,1145,52
2526.864977,306,125,1145,52
2526.865974,292,144,1145,52
2526.866949,275,136,1145,52
2526.867979,253,115,1145,52
2526.868951,229,115,1145,52
2526.869937,203,91,1145,52
2526.870951,176,50,1145,52
2526.871944,152,49,1145,52
2526.872939,132,82,1145,52
2526.873907,118,100,1145,52
2526.874933,109,76,1145,52
2526.875891,102,33,1145,52
2526.876975,95,-13,1145,52
2526.877911,87,-37,1145,52
2526.878888,80,-23,1145,52
2526.879878,74,4,1145,52
2526.88088,69,27,1145,52
2526.881875,66,41,1145,52
2526.88289,64,55,1145,52
2526.883871,63,91,1145,52
2526.884893,62,110,1145,52
2526.885855,59,79,1145,52
2526.886833,54,36,1145,52
2526.887828,51,54,1145,52
2526.888825,48,62,1145,52
2526.889812,46,34,1145,52
2526.890811,43,-2,1145,52
2526.891789,41,8,1145,52
2526.89285,38,23,1145,52
2526.893799,34,12,1145,52
2526.894793,29,-20,1145,52
2526.896188,24,-54,1163,52
2526.896972,22,-51,1163,52
2526.897816,24,-16,1163,52
2526.8988,27,38,1163,52
2526.899758,31,101,1163,52
2526.900743,35,93,1163,52
2526.901749,35,44,1163,52
2526.902725,33,18,1163,52
2526.903801,30,23,1163,52
2526.904753,26,44,1163,52
2526.905708,24,29,1163,52
2526.906713,21,-17,1163,52
2526.907691,16,-57,1163,52
2526.908707,9,-76,1163,52
2526.909679,3,-71,1163,52
2526.910749,2,-34,1163,52
2526.911642,1,-8,1163,52
2526.912651,0,-16,1163,52
2526.91362,-1,-4,1163,52
2526.914653,2,57,1163,52
2526.915656,9,92,1163,52
2526.916637,16,73,1163,52
2526.917638,18,26,1163,52
2526.918614,14,-35,1163,52
2526.919634,6,-66,1163,52
2526.920603,0,-42,1163,52
2526.921638,-3,-8,1163,52
2526.922585,-4,-14,1163,52
2526.92361,-7,-41,1163,52
2526.924592,-10,-12,1163,52
2526.925581,-11,13,1163,52
2526.926567,-9,27,1163,52
2526.927554,-4,32,1163,52
2526.928546,0,30,1163,52
2526.929548,5,35,1163,52
2526.930531,9,48,1163,52
2526.931531,13,60,1163,52
2526.932541,18,88,1163,52
2526.933598,22,76,1163,52
2526.934504,20,18,1163,52
2526.935506,15,-14,1163,52
2526.936528,10,-27,1163,52
2526.937515,8,-12,1163,52
2526.938496,10,18,1163,52
2526.939534,15,22,1163,52
2526.940533,17,5,1163,52
2526.941588,17,-7,1163,52
2526.942487,17,-20,1163,52
2526.943492,17,-36,1163,52
2526.944453,16,-40,1163,52
2526.945467,14,-31,1163,52
2526.946445,11,-18,1163,52
2526.947428,10,12,1163,52
2526.948416,12,67,1163,52
2526.949453,16,101,1163,52
2526.950425,18,93,1163,52
2526.951419,19,79,1163,52
2526.952401,17,49,1163,52
2526.953373,14,29,1163,52
2526.954397,14,19,1163,52
